ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.9677,-0.7021,0.8565,9.7942,-0.2485,0.4274,0.1735,-0.4536,0.4292,0.0289,-0.0301,0.067,0,-9.47,-45.31,0.04,179.5,1.45,-87.5,3.1,947.82,83.8,20.7,69.178,39.85558,-79.662865,2058.06,2241.544151,,85.5,32.258064,21,15 / 18,"$GPRMC,195140,A,3951.334769,N,07939.771602,W,46.2,21.0,150117,0.0,E,D*07::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195140,3951.334769,N,07939.771602,W,2,12,0.9,681.0,M,-43.0,M,,*77::$GPGSV,4,2,18,14,68,344,27,22,26,310,23,25,45,077,15,26,14,182,24*72::$GPVTG,21.0,T,21.0,M,46.2,N,85.5,K,D*2E::$GLGSV,2,2,18,65,72,104,*5F",11210008,2017-01-15 19:01:50:738
9.563,-0.2197,-0.3262,9.7702,-0.5583,-0.634,0.0715,-0.0267,0.3989,0.0961,-0.0038,0.0621,0,-9.45,-47.61,1.74,178.34,3.28,-93.76,3.1,950.29,83.7,20.7,68.269,39.85779,-79.66187,2048.39,2094.88436,,82.8,41.935486,7.8,15 / 18,"$GPRMC,195151,A,3951.467449,N,07939.712109,W,44.7,7.8,150117,0.0,E,D*35::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.3,1.0,0.9*34::$GPGGA,195151,3951.467449,N,07939.712109,W,2,12,1.0,678.0,M,-43.0,M,,*70::$GPGSV,4,4,18,18,08,150,*45::$GPVTG,7.8,T,7.8,M,44.7,N,82.8,K,D*23::$GLGSV,2,2,18,65,72,104,*5F",11220007,2017-01-15 19:02:00:738
10.0958,-0.595,-1.2127,9.7225,-0.5929,-1.1365,0.3732,-0.0021,-0.0762,0.1321,-0.0377,0.0832,0,-9.85,-44.32,17.4,160.6,3.47,-96.67,3.1,952.65,83.7,20.7,67.282,39.85964,-79.66242,1961.29,2094.88436,,85.5,35.48387,332.1,15 / 17,"$GPRMC,195200,A,3951.578278,N,07939.745396,W,46.2,332.1,150117,0.0,E,D*34::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195200,3951.578278,N,07939.745396,W,2,12,0.9,651.0,M,-43.0,M,,*79::$GPGSV,4,2,17,14,68,344,30,22,26,310,29,25,45,077,21,26,14,182,19*78::$GPVTG,332.1,T,332.1,M,46.2,N,85.5,K,D*2E::$GLGSV,1,1,17,66,40,326,29,76,52,215,25,75,67,033,21,72,23,130,*6A",11230008,2017-01-15 19:02:10:738
9.6654,-0.4627,0.6261,9.7578,-0.4688,0.8574,-0.0924,0.0061,-0.2314,0.0411,-0.0466,0.0612,0,-8.35,-38.13,25.46,146.19,2.74,-84.94,3.1,955.16,83.7,20.7,67.173,39.86064,-79.66481,1916.13,1948.883981,,84.6,38.709675,287.8,15 / 17,"$GPRMC,195210,A,3951.638420,N,07939.888346,W,45.7,287.8,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.3,1.0,0.9*34::$GPGGA,195210,3951.638420,N,07939.888346,W,2,12,1.0,637.0,M,-43.0,M,,*7F::$GPGSV,4,4,17,18,07,150,*45::$GPVTG,287.8,T,287.8,M,45.7,N,84.6,K,D*2A::$GLGSV,1,1,17,66,41,326,16,76,53,216,23,75,66,032,24,72,22,132,*65",11240008,2017-01-15 19:02:20:738
10.0012,-0.4525,2.0123,9.5048,-0.5148,2.3588,0.4964,0.0623,-0.3464,-0.0209,-0.0127,0.0734,0,-8.85,-40.58,25.27,146.29,3,-76.07,3.1,957.82,83.8,20.6,68.051,39.86125,-79.66747,1870.97,1948.883981,,85.5,41.935486,289.7,15 / 17,"$GPRMC,195220,A,3951.675200,N,07940.048201,W,46.2,289.7,150117,0.0,E,D*3B::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.3,1.0,0.9*34::$GPGGA,195220,3951.675200,N,07940.048201,W,2,12,1.0,623.0,M,-43.0,M,,*7C::$GPGSV,4,4,17,18,07,150,*45::$GPVTG,289.7,T,289.7,M,46.2,N,85.5,K,D*2E::$GLGSV,1,1,17,66,41,326,27,76,53,216,24,75,66,032,28,72,22,132,*6C",11250007,2017-01-15 19:02:30:738
10.4447,-0.1341,-1.0116,9.6635,-0.5404,-1.5795,0.7812,0.4064,0.5679,0.1092,-0.0209,0.0761,0,-6.99,-30.23,27.48,140.15,3.16,-99.28,3.1,960.2,83.6,20.7,67.57,39.861973,-79.6701,1806.45,1948.883981,,81.9,35.48387,271.3,15 / 16,"$GPRMC,195230,A,3951.718349,N,07940.205593,W,44.2,271.3,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195230,3951.718349,N,07940.205593,W,2,12,0.9,603.0,M,-43.0,M,,*76::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,271.3,T,271.3,M,44.2,N,81.9,K,D*24::$GLGSV,1,1,16,66,41,326,28,76,53,216,21,75,66,032,32*59",11260007,2017-01-15 19:02:40:739
10.7524,-0.6428,2.6013,9.4915,-0.4248,2.4292,1.2608,-0.218,0.1721,-0.0554,0.0035,0.0859,0,-8.33,-32.02,28.57,136.77,2.42,-75.71,3.1,962.8,83.7,20.7,67.581,39.861233,-79.67287,1738.71,1807.523915,,83.7,35.48387,255.6,15 / 16,"$GPRMC,195241,A,3951.673810,N,07940.371759,W,45.2,255.6,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.3,1.0,0.9*34::$GPGGA,195241,3951.673810,N,07940.371759,W,2,12,1.0,582.0,M,-43.0,M,,*7F::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,255.6,T,255.6,M,45.2,N,83.7,K,D*29::$GLGSV,1,1,16,66,41,326,21,76,53,216,18,75,66,032,15*5F",11270007,2017-01-15 19:02:50:738
9.8898,-0.3304,1.7376,9.5715,-0.5104,2.0727,0.3183,0.18,-0.3351,-0.0264,-0.0386,0.0761,0,-8.69,-41.84,24.86,147.98,2.98,-77.78,3.1,965.25,83.7,20.6,66.68,39.861607,-79.6754,1651.61,1807.523915,,90,38.709675,291,15 / 16,"$GPRMC,195250,A,3951.696381,N,07940.523881,W,48.6,291.0,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195250,3951.696381,N,07940.523881,W,2,12,0.9,555.0,M,-43.0,M,,*7E::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,291.0,T,291.0,M,48.6,N,90.0,K,D*25::$GLGSV,1,1,16,66,41,326,28,76,53,216,26,75,66,032,27*5A",11280007,2017-01-15 19:03:00:739
8.9836,-1.4832,0.3747,9.7677,-0.7817,0.3886,-0.7841,-0.7016,-0.0139,0.031,-0.0032,0.0691,0,-9.01,-43.59,22.4,153.35,4.57,-87.72,3.1,967.87,83.5,20.6,70.115,39.863148,-79.67776,1525.81,1659.622495,,89.1,32.258064,310,15 / 16,"$GPRMC,195301,A,3951.788848,N,07940.665592,W,48.1,310.0,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195301,3951.788848,N,07940.665592,W,2,12,0.9,516.0,M,-43.0,M,,*72::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,310.0,T,310.0,M,48.1,N,89.1,K,D*2B::$GLGSV,1,1,16,66,41,326,31,76,53,216,32,75,66,032,24*54",11290008,2017-01-15 19:03:10:739
10.0389,-0.5704,0.7494,9.773,-0.3913,0.7116,0.2659,-0.1792,0.0378,0.0518,-0.0072,0.0734,0,-9.39,-43.27,19.56,154.54,2.29,-85.84,3.1,970.51,83.7,20.6,68.849,39.86458,-79.67986,1448.39,1659.622495,,98.1,32.258064,309.9,15 / 16,"$GPRMC,195310,A,3951.874730,N,07940.791722,W,53.0,309.9,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195310,3951.874730,N,07940.791722,W,2,12,0.9,492.0,M,-43.0,M,,*70::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,309.9,T,309.9,M,53.0,N,98.1,K,D*20::$GLGSV,1,1,16,66,41,326,32,76,53,216,31,75,66,032,24*54",11300008,2017-01-15 19:03:20:738
9.5325,-1.2163,0.8511,9.7062,-1.1399,0.8129,-0.1738,-0.0764,0.0396,0.0362,-0.0441,0.0575,0,-8.74,-34.09,25.98,142.36,6.67,-85.23,3.1,972.29,83.6,20.5,69.819,39.865753,-79.682686,1393.55,1500.768889,,98.1,41.935486,289.1,15 / 16,"$GPRMC,195320,A,3951.945139,N,07940.961516,W,53.0,289.1,150117,0.0,E,D*3C::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195320,3951.945139,N,07940.961516,W,2,12,0.9,475.0,M,-43.0,M,,*72::$GPGSV,4,3,16,26,15,182,17,31,68,253,29,32,62,064,25,11,00,000,*77::$GPVTG,289.1,T,289.1,M,53.0,N,98.1,K,D*20::$GLGSV,1,1,16,66,41,326,17,76,53,216,26,75,66,032,23*52",11310007,2017-01-15 19:03:30:738
11.3246,-0.6129,0.6357,9.7679,-0.6552,0.5744,1.5567,0.0422,0.0613,0.0344,0.0035,0.0911,0,-7.6,-37.37,26.61,143.71,3.83,-86.63,3.1,973.49,83.7,20.7,69.642,39.866413,-79.68582,1367.74,1500.768889,,99.9,48.387096,284.9,15 / 16,"$GPRMC,195330,A,3951.984644,N,07941.149507,W,53.9,284.9,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195330,3951.984644,N,07941.149507,W,2,12,0.9,467.0,M,-43.0,M,,*73::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,284.9,T,284.9,M,53.9,N,99.9,K,D*20::$GLGSV,1,1,16,66,41,326,18,76,53,216,20,75,66,032,26*5E",11320007,2017-01-15 19:03:40:739
9.1518,-0.8996,0.6979,9.7714,-0.4372,0.7069,-0.6195,-0.4624,-0.009,0.0338,-0.0307,0.0657,0,-9.27,-36.12,24.93,144.81,2.56,-85.86,3.1,975.81,83.6,20.7,71.064,39.867153,-79.68869,1329.03,1424.47214,,95.4,41.935486,288.9,15 / 16,"$GPRMC,195340,A,3952.029174,N,07941.321213,W,51.5,288.9,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.3,1.0,0.9*34::$GPGGA,195340,3952.029174,N,07941.321213,W,2,12,1.0,455.0,M,-43.0,M,,*7A::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,288.9,T,288.9,M,51.5,N,95.4,K,D*2F::$GLGSV,1,1,16,66,41,326,19,76,53,216,20,75,66,032,24*5D",11330007,2017-01-15 19:03:50:738
9.6007,-1.0313,1.4964,9.6766,-1.3076,0.9073,-0.0759,0.2763,0.5891,0.0157,-0.0231,0.0575,0,-5.4,-36.4,32.66,137.16,7.66,-84.64,3.1,978.21,83.7,20.5,70.183,39.867905,-79.69204,1235.48,1424.47214,,110.7,35.48387,283.1,15 / 16,"$GPRMC,195350,A,3952.074138,N,07941.522374,W,59.8,283.1,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.2,0.9,0.8*3C::$GPGGA,195350,3952.074138,N,07941.522374,W,2,12,0.9,426.0,M,-43.0,M,,*72::$GPGSV,4,4,16,12,17,040,*4F::$GPVTG,283.1,T,283.1,M,59.8,N,110.7,K,D*15::$GLGSV,1,1,16,66,41,326,25,76,53,216,23,75,66,032,26*53",11340008,2017-01-15 19:04:00:739
8.6012,-0.4453,1.2079,9.7102,-0.6959,1.1827,-1.109,0.2505,0.0252,0.0209,-0.042,0.0648,0,-11.99,-37.96,31.41,138.35,4.08,-83.04,3.1,980.72,83.6,20.6,70.843,39.868885,-79.69577,1164.52,1278.5844,,125.1,35.48387,293.4,15 / 16,"$GPRMC,195400,A,3952.133072,N,07941.746160,W,67.5,293.4,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.1,0.8,0.8*3E::$GPGGA,195400,3952.133072,N,07941.746160,W,2,12,0.8,404.0,M,-43.0,M,,*7B::$GPGSV,4,4,16,18,07,150,*44::$GPVTG,293.4,T,293.4,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,16,66,41,326,28,76,53,216,25,75,66,032,22*5C",11350007,2017-01-15 19:04:10:738
10.407,-0.2556,0.6039,9.7273,-0.7304,1.0085,0.6797,0.4748,-0.4045,0.0307,-0.0133,0.0315,0,-7.3,-39.16,22.17,150.06,4.33,-84.08,3.1,983.23,83.7,20.6,70.869,39.87031,-79.69943,1093.55,1278.5844,,126,32.258064,301.3,15 / 16,"$GPRMC,195410,A,3952.218764,N,07941.965898,W,68.0,301.3,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.1,0.8,0.8*3E::$GPGGA,195410,3952.218764,N,07941.965898,W,2,12,0.8,382.0,M,-43.0,M,,*78::$GPGSV,4,4,16,18,07,150,*44::$GPVTG,301.3,T,301.3,M,68.0,N,126.0,K,D*1D::$GLGSV,1,1,16,66,42,327,33,76,54,216,24,75,66,032,21*51",11360007,2017-01-15 19:04:20:739
9.6468,-1.2181,0.4022,9.749,-1.0578,0.0913,-0.1022,-0.1603,0.3109,0.0683,-0.0466,0.074,0,-12.22,-37.02,20.48,152.15,6.19,-89.46,3.1,984.7,83.6,20.6,69.992,39.87193,-79.70288,1051.61,1142.861275,,121.5,12.903226,297,15 / 16,"$GPRMC,195420,A,3952.315787,N,07942.172595,W,65.6,297.0,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195420,3952.315787,N,07942.172595,W,2,12,0.7,369.0,M,-43.0,M,,*7D::$GPGSV,4,4,16,32,62,064,33*49::$GPVTG,297.0,T,297.0,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,16,66,42,327,25,76,54,216,26,75,66,032,28*5D",11370007,2017-01-15 19:04:30:738
9.7252,-1.2845,0.7434,9.7429,-1.0941,0.2238,0.1542,-0.4646,-0.2801,0.0665,-0.0399,0.07,0,-9.98,-30.92,23.13,143.91,6.41,-88.68,3.1,985.13,83.7,20.7,70.377,39.87193,-79.70288,1051.61,1142.861275,,121.5,12.903226,297,0 / 16,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,4,4,16,32,61,066,27*4D::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,1,1,16,66,42,327,17,76,54,216,16,75,65,032,27*53",11380007,2017-01-15 19:04:40:739
9.7821,-1.0163,0.5094,9.7111,-1.3538,0.1815,0.071,0.3375,0.3279,0.0637,-0.0145,0.0609,0,-3.37,-24.64,27.88,130.97,7.97,-89.01,3.1,985.48,83.7,20.6,71.078,39.87268,-79.708824,1016.13,1142.861275,,113.4,12.903226,263.3,0 / 16,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,1,1,16,66,42,327,26,76,54,216,23,75,65,032,31*50",11390007,2017-01-15 19:04:50:738
9.1698,-0.902,1.0259,9.6692,-1.1385,1.175,-0.4994,0.2365,-0.1491,0.0307,-0.038,0.0465,0,-10.41,-28.41,26.84,135.59,6.73,-83.09,3.1,986.13,83.7,20.7,70.629,39.8713,-79.71382,1003.23,1105.287208,,119.7,16.129032,247.2,15 / 16,"$GPRMC,195451,A,3952.271027,N,07942.850738,W,64.6,247.6,150117,0.0,E,D*34::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.1,0.8,0.7*31::$GPGGA,195451,3952.271027,N,07942.850738,W,2,12,0.8,352.0,M,-43.0,M,,*7E::$GPGSV,4,4,16,26,16,182,*46::$GPVTG,247.6,T,247.6,M,64.6,N,119.7,K,D*1C::$GLGSV,1,1,16,66,42,327,18,76,54,216,19,75,65,032,18*5F",11400007,2017-01-15 19:05:00:739
9.6061,-1.0038,0.7871,9.7135,-1.0939,0.7882,0.0587,0.0678,-0.0031,0.0442,-0.0133,0.0679,0,-6.76,-25.24,22.6,137.25,6.4,-85.36,3.1,986.71,83.6,20.6,71.674,39.870167,-79.71741,967.74,1105.287208,,118.8,9.677419,246.8,15 / 16,"$GPRMC,195500,A,3952.209981,N,07943.044535,W,64.1,246.8,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195500,3952.209981,N,07943.044535,W,2,12,0.7,343.0,M,-43.0,M,,*7D::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,246.8,T,246.8,M,64.1,N,118.8,K,D*15::$GLGSV,1,1,16,66,42,327,15,76,54,216,13,75,65,032,17*57",11410007,2017-01-15 19:05:10:738
9.9311,-1.3647,0.4591,9.7221,-1.1542,0.5646,0.209,-0.2105,-0.1055,0.0338,-0.0301,0.0767,0,-6.56,-25.63,22.86,137.43,6.75,-86.68,3.1,986.98,83.7,20.7,71.376,39.868996,-79.720985,954.84,1071.222662,,121.5,9.677419,247,15 / 16,"$GPRMC,195510,A,3952.139763,N,07943.259181,W,65.6,247.0,150117,0.0,E,D*39::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.1,0.8,0.8*3E::$GPGGA,195510,3952.139763,N,07943.259181,W,2,12,0.8,339.0,M,-43.0,M,,*79::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,247.0,T,247.0,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,16,66,42,327,18,76,54,216,17,75,65,032,18*51",11420008,2017-01-15 19:05:20:739
10.9714,-0.8242,1.2797,9.6426,-1.3712,1.1448,1.3288,0.547,0.1349,0.0044,-0.0148,0.081,0,-7.09,-26.89,24.93,136.78,8.04,-83.23,3.1,987.34,83.6,20.7,71.314,39.86787,-79.72454,945.16,1071.222662,,114.3,29.032257,250.8,15 / 16,"$GPRMC,195520,A,3952.072181,N,07943.472555,W,61.7,250.8,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195520,3952.072181,N,07943.472555,W,2,12,0.7,336.0,M,-43.0,M,,*7C::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,250.8,T,250.8,M,61.7,N,114.3,K,D*11::$GLGSV,1,1,16,66,42,327,29,76,54,216,27,75,65,032,23*58",11430007,2017-01-15 19:05:30:739
9.7911,-2.0333,0.8428,9.6552,-1.5261,0.7863,0.1359,-0.5072,0.0564,0.028,-0.0402,0.0691,0,-5.97,-30.92,22.62,143.17,8.95,-85.34,3.1,986.9,83.6,20.7,71.926,39.867504,-79.72825,948.39,1071.233676,,114.3,32.258064,269.5,15 / 16,"$GPRMC,195530,A,3952.050213,N,07943.695052,W,61.7,269.5,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195530,3952.050213,N,07943.695052,W,2,12,0.7,337.0,M,-43.0,M,,*7D::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,269.5,T,269.5,M,61.7,N,114.3,K,D*11::$GLGSV,1,1,16,66,42,327,20,76,54,216,19,75,65,032,15*59",11440007,2017-01-15 19:05:40:739
9.4535,-1.4629,0.8284,9.6809,-1.4824,0.5026,-0.2274,0.0196,0.3258,0.0356,-0.0182,0.0444,0,-8.06,-30.65,23.68,142.4,8.69,-87.03,3.1,985.96,83.6,20.6,70.978,39.867523,-79.73191,974.19,1071.233676,,112.5,32.258064,269.8,15 / 16,"$GPRMC,195540,A,3952.051520,N,07943.914820,W,60.7,269.8,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195540,3952.051520,N,07943.914820,W,2,12,0.7,345.0,M,-43.0,M,,*72::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,269.8,T,269.8,M,60.7,N,112.5,K,D*10::$GLGSV,1,1,16,66,42,327,18,76,54,216,18,75,65,032,18*5E",11450007,2017-01-15 19:05:50:740
10.1628,-1.4269,1.3701,9.587,-1.6322,1.2634,0.5758,0.2053,0.1067,-0.0032,-0.0393,0.0569,0,-6.73,-31.32,25.56,139.41,9.59,-82.49,3.1,985.19,83.7,20.6,70.794,39.86751,-79.73586,1012.9,1119.868463,,108.9,29.032257,273.7,15 / 16,"$GPRMC,195551,A,3952.050719,N,07944.151920,W,58.8,273.7,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195551,3952.050719,N,07944.151920,W,2,12,0.7,357.0,M,-43.0,M,,*77::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,273.7,T,273.7,M,58.8,N,108.9,K,D*13::$GLGSV,1,1,16,66,42,327,28,76,54,216,24,75,65,032,31*59",11460007,2017-01-15 19:06:00:739
9.065,-1.1289,1.6197,9.5135,-1.8654,1.4775,-0.4485,0.7365,0.1421,-0.0117,-0.02,0.0328,0,-8.86,-38.16,22.91,147.83,11.05,-81.2,3.1,983.69,83.7,20.5,71.936,39.868374,-79.73924,1038.71,1119.868463,,112.5,29.032257,299.1,15 / 16,"$GPRMC,195601,A,3952.102246,N,07944.354231,W,60.7,299.1,150117,0.0,E,D*35::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195601,3952.102246,N,07944.354231,W,2,12,0.7,365.0,M,-43.0,M,,*75::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,299.1,T,299.1,M,60.7,N,112.5,K,D*10::$GLGSV,1,1,16,66,42,327,32,76,54,216,21,75,65,032,28*5F",11470008,2017-01-15 19:06:10:739
9.9707,-0.5489,0.4405,9.765,-0.7831,0.4497,0.2057,0.2342,-0.0091,0.0277,-0.0304,0.052,0,3.53,-47.03,14.02,163.46,4.58,-87.36,3.1,983.81,83.9,20.6,70.597,39.87002,-79.74178,1041.94,1160.814082,,111.6,32.258064,314.1,15 / 16,"$GPRMC,195610,A,3952.201165,N,07944.507185,W,60.3,314.1,150117,0.0,E,D*3B::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195610,3952.201165,N,07944.507185,W,2,12,0.7,366.0,M,-43.0,M,,*78::$GPGSV,4,2,16,12,16,039,19,14,69,351,28,18,06,150,17,22,27,309,19*73::$GPVTG,314.1,T,314.1,M,60.3,N,111.6,K,D*14::$GLGSV,1,1,16,66,42,327,26,76,54,216,29,75,65,032,17*5E",11480007,2017-01-15 19:06:20:740
11.6969,-1.5748,4.4598,9.4757,-0.8995,2.3605,2.2211,-0.6753,2.0993,-0.0139,-0.0958,0.1442,0,30.42,-4.48,-41.85,262.19,5.02,-75.98,3.1,985.26,83.7,20.6,71.436,39.872036,-79.74427,1012.9,1160.814082,,110.7,32.258064,320.9,15 / 16,"$GPRMC,195620,A,3952.322123,N,07944.656551,W,59.8,320.9,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195620,3952.322123,N,07944.656551,W,2,12,0.7,357.0,M,-43.0,M,,*71::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,320.9,T,320.9,M,59.8,N,110.7,K,D*15::$GLGSV,1,1,16,66,42,327,27,76,54,216,27,75,65,032,27*52",11490007,2017-01-15 19:06:30:740
10.0102,-1.2546,1.8346,9.5603,-0.7666,2.0455,0.4499,-0.4879,-0.2109,-0.0032,8.00E-04,0.0633,0,-20.15,-44.98,9.34,164.32,4.48,-77.92,3.1,986.66,83.7,20.6,70.169,39.874638,-79.74522,980.65,1160.814082,,108.9,35.48387,357.9,15 / 16,"$GPRMC,195630,A,3952.478095,N,07944.713088,W,58.8,357.9,150117,0.0,E,D*3B::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195630,3952.478095,N,07944.713088,W,2,12,0.7,347.0,M,-43.0,M,,*74::$GPGSV,4,3,16,25,45,074,25,26,16,182,21,31,69,255,24,32,61,067,28*74::$GPVTG,357.9,T,357.9,M,58.8,N,108.9,K,D*13::$GLGSV,1,1,16,66,43,327,27,76,56,217,22,75,64,030,24*55",11500007,2017-01-15 19:06:40:739
9.8869,-1.2935,0.5555,9.721,-1.1054,0.6712,0.1658,-0.1881,-0.1157,0.0384,-0.0286,0.0615,0,-14.18,-44.57,5.4,172.66,6.45,-86.04,3.1,987.78,83.7,20.6,69.948,39.87729,-79.74483,974.19,1082.222507,,112.5,45.16129,8.2,15 / 16,"$GPRMC,195640,A,3952.637235,N,07944.689324,W,60.7,8.2,150117,0.0,E,D*3C::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.0,0.7,0.7*3F::$GPGGA,195640,3952.637235,N,07944.689324,W,2,12,0.7,345.0,M,-43.0,M,,*77::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,8.2,T,8.2,M,60.7,N,112.5,K,D*10::$GLGSV,1,1,16,66,43,327,19,76,56,217,21,75,64,030,21*5E",11510007,2017-01-15 19:06:50:738
9.6923,-1.2617,-0.7967,9.7131,-1.2078,-0.6057,-0.0208,-0.0539,-0.1909,0.1068,-0.0237,0.0618,0,-10.83,-44.43,15.63,160.55,7.07,-93.53,3.1,988.8,83.7,20.6,70.153,39.879845,-79.74445,929.03,1082.222507,,105.3,32.258064,1.5,15 / 16,"$GPRMC,195650,A,3952.790636,N,07944.667388,W,56.9,1.5,150117,0.0,E,D*35::$GPGSA,A,3,01,03,10,11,12,14,18,22,25,26,31,32,1.1,0.8,0.8*3E::$GPGGA,195650,3952.790636,N,07944.667388,W,2,12,0.8,331.0,M,-43.0,M,,*77::$GPGSV,4,4,16,11,00,000,*4E::$GPVTG,1.5,T,1.5,M,56.9,N,105.3,K,D*1B::$GLGSV,1,1,16,66,43,327,22,76,56,217,19,75,64,030,24*58",11520008,2017-01-15 19:07:00:739
