ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.7324,-1.2354,1.2157,9.6589,-1.2689,1.125,0.0735,0.0335,0.0907,0.0298,-0.0292,0.0654,0,14.49,14.99,34.6,62.58,7.43,-83.36,3.1,991.18,81.8,20,70.735,40.034367,-81.438385,861.29,967.1018519,,124.2,29.032257,254.4,Dec-14,"$GPRMC,213220,A,4002.061975,N,08126.303059,W,67.1,254.4,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.9,0.8*3B::$GPGGA,213220,4002.061975,N,08126.303059,W,2,12,0.8,299.0,M,-32.0,M,,*7D::$GPGSV,3,3,14,31,59,037,17,32,27,116,31,01,00,000,*41::$GPVTG,254.4,T,254.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,14,66,76,201,21,76,63,004,24,75,16,040,19*5E",17250007,2017-01-15 16:32:20:738
9.6385,-1.2929,0.8176,9.6557,-1.3103,1.1049,-0.0173,0.0174,-0.2872,0.0374,-0.0341,0.0486,0,13.93,14.74,33.16,63.05,7.69,-83.46,3.1,991.01,81.8,20.1,70.721,40.033684,-81.442726,870.97,975.0618535,,125.1,32.258064,259.4,Dec-14,"$GPRMC,213231,A,4002.017191,N,08126.563815,W,67.5,259.4,150117,0.0,E,D*39::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213231,4002.017191,N,08126.563815,W,2,12,0.8,302.0,M,-32.0,M,,*7D::$GPGSV,3,3,14,31,59,037,21,32,27,116,30,01,00,000,*45::$GPVTG,259.4,T,259.4,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,14,66,76,201,24,76,63,004,26,75,16,040,25*56",17260008,2017-01-15 16:32:30:739
9.3883,-0.9936,0.8583,9.6773,-1.2893,0.9261,-0.2891,0.2957,-0.0678,0.0274,-0.0512,0.0615,0,13.83,13.22,27.39,59.48,7.55,-84.53,3.1,990.81,81.8,20.1,70.501,40.033077,-81.44672,864.52,975.0618535,,124.2,32.258064,259.6,Dec-14,"$GPRMC,213241,A,4001.984584,N,08126.802944,W,67.1,259.6,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213241,4001.984584,N,08126.802944,W,2,12,0.8,300.0,M,-32.0,M,,*77::$GPGSV,3,3,14,31,59,037,21,32,27,116,28,01,00,000,*4C::$GPVTG,259.6,T,259.6,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,14,66,76,201,25,76,63,005,25,75,16,040,27*57",17270007,2017-01-15 16:32:40:738
9.7043,-1.3695,0.3633,9.6979,-1.2564,0.7361,0.0064,-0.1131,-0.3728,0.046,-0.02,0.0609,0,15.17,13.94,31.5,62.36,7.36,-85.65,3.1,990.96,81.6,20,69.708,40.03257,-81.45031,867.74,980.3471619,,124.2,32.258064,259.5,Nov-13,"$GPRMC,213250,A,4001.954030,N,08127.018690,W,67.1,259.5,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213250,4001.954030,N,08127.018690,W,2,12,0.8,301.0,M,-32.0,M,,*75::$GPGSV,3,3,13,31,59,039,24,32,27,116,27*7E::$GPVTG,259.5,T,259.5,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,76,201,25,76,63,005,26,75,16,040,26*52",17280008,2017-01-15 16:32:50:739
9.7223,-0.4328,1.151,9.7135,-1.0144,0.8879,0.0087,0.5817,0.2631,0.0411,-0.038,0.056,0,12.57,14.24,31.48,62.35,5.94,-84.78,3.1,991.4,81.7,20.2,71.146,40.031853,-81.454254,861.29,980.3471619,,125.1,29.032257,253.8,Nov-13,"$GPRMC,213301,A,4001.906193,N,08127.277745,W,67.1,253.2,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213301,4001.906193,N,08127.277745,W,2,12,0.8,300.0,M,-32.0,M,,*7C::$GPGSV,3,3,13,31,59,039,22,32,27,116,29*76::$GPVTG,253.2,T,253.2,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,76,201,25,76,63,005,27,75,16,040,25*50",17290008,2017-01-15 16:33:00:739
10.3412,-0.759,0.6123,9.7316,-1.0425,0.6164,0.6096,0.2835,-0.0041,0.042,-0.0399,0.0569,0,17.16,13.83,34.06,61.55,6.11,-86.38,3.1,992.5,81.8,20.2,70.254,40.03083,-81.45805,838.71,980.3471619,,124.2,29.032257,248.5,Nov-13,"$GPRMC,213310,A,4001.849888,N,08127.483227,W,67.1,248.5,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213310,4001.849888,N,08127.483227,W,2,12,0.8,292.0,M,-32.0,M,,*73::$GPGSV,3,3,13,31,59,039,22,32,27,116,32*7C::$GPVTG,248.5,T,248.5,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,76,201,25,76,63,005,21,75,16,040,18*58",17300008,2017-01-15 16:33:10:739
9.5738,-0.9924,1.1295,9.7131,-1.0231,0.8828,-0.1393,0.0307,0.2467,0.0325,-0.0426,0.0584,0,14.26,17.67,31.01,56.43,5.99,-84.81,3.1,993.45,81.8,20.2,70.744,40.02936,-81.46209,806.45,936.3557924,,124.2,9.677419,242.3,Nov-13,"$GPRMC,213321,A,4001.761725,N,08127.725255,W,67.1,242.3,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.9,0.8*3B::$GPGGA,213321,4001.761725,N,08127.725255,W,2,12,0.9,282.0,M,-32.0,M,,*76::$GPGSV,3,3,13,32,27,116,27,25,14,039,*74::$GPVTG,242.3,T,242.3,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,76,201,27,76,63,005,30,75,16,040,20*51",17310009,2017-01-15 16:33:20:740
10.0485,-1.555,0.9361,9.7079,-1.19,0.7154,0.3406,-0.3651,0.2207,0.038,-0.0307,0.0774,0,18.22,19.85,29.96,52.05,6.97,-85.79,3.1,994.38,81.7,20.1,69.782,40.027927,-81.46524,774.19,936.3557924,,124.2,9.677419,237.1,Nov-13,"$GPRMC,213330,A,4001.675649,N,08127.914329,W,67.1,237.1,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213330,4001.675649,N,08127.914329,W,2,12,0.8,272.0,M,-32.0,M,,*71::$GPGSV,3,3,13,31,59,039,34,32,27,116,14*7F::$GPVTG,237.1,T,237.1,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,76,201,28,76,63,005,30,75,16,042,31*5C",17320007,2017-01-15 16:33:30:738
9.9563,-1.8226,0.7775,9.6719,-1.451,0.7203,0.1539,-0.1944,0.038,0.0518,-0.0448,0.0716,0,15.27,22,30.66,50.79,8.51,-85.74,3.1,993.74,81.7,20.2,70.915,40.026093,-81.4685,777.42,886.2208583,,124.2,12.903226,231.3,Nov-13,"$GPRMC,213340,A,4001.565443,N,08128.109520,W,67.1,231.3,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213340,4001.565443,N,08128.109520,W,2,12,0.8,273.0,M,-32.0,M,,*79::$GPGSV,3,3,13,31,59,039,35,32,27,116,25*7C::$GPVTG,231.3,T,231.3,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,27,76,63,005,26,75,16,042,18*5E",17330007,2017-01-15 16:33:40:738
9.3685,-0.8074,0.6345,9.7188,-1.1412,0.6423,-0.3503,0.3338,-0.0079,0.0512,-0.053,0.0636,0,16.45,22.06,28.61,49.36,6.68,-86.22,3.1,993.96,81.7,20.2,69.942,40.023777,-81.4718,780.65,886.2208583,,125.1,9.677419,224.8,Nov-13,"$GPRMC,213351,A,4001.426706,N,08128.308210,W,67.5,224.8,150117,0.0,E,D*3F::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213351,4001.426706,N,08128.308210,W,2,12,0.8,274.0,M,-32.0,M,,*7D::$GPGSV,3,3,13,31,59,039,32,32,27,116,24*7A::$GPVTG,224.8,T,224.8,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,13,66,75,199,31,76,63,005,26,75,16,042,30*53",17340007,2017-01-15 16:33:50:738
9.7354,-1.0008,0.905,9.7207,-0.9198,0.9125,0.0147,-0.081,-0.0075,0.0353,-0.0396,0.063,0,14.76,21.83,29.11,49.39,5.38,-84.64,3.1,994.83,81.7,20.2,70.609,40.021454,-81.47448,754.84,896.3089804,,124.2,9.677419,219.4,Nov-13,"$GPRMC,213401,A,4001.287157,N,08128.468925,W,67.1,219.4,150117,0.0,E,D*38::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213401,4001.287157,N,08128.468925,W,2,12,0.8,266.0,M,-32.0,M,,*7F::$GPGSV,3,3,13,31,59,039,25,32,27,116,29*71::$GPVTG,219.4,T,219.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,30,76,63,005,21,75,16,042,23*57",17350007,2017-01-15 16:34:00:738
9.587,-1.1007,0.8003,9.6987,-1.0303,1.0219,-0.1117,-0.0704,-0.2216,0.0335,-0.035,0.063,0,12.5,23.49,28.06,47.18,6.03,-83.99,3.1,996.14,81.7,20.3,70.516,40.019302,-81.47678,719.35,896.3089804,,124.2,9.677419,219.6,Nov-13,"$GPRMC,213410,A,4001.158116,N,08128.607040,W,67.1,219.6,150117,0.0,E,D*3F::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213410,4001.158116,N,08128.607040,W,2,12,0.8,255.0,M,-32.0,M,,*7A::$GPGSV,3,3,13,31,59,039,26,32,27,116,30*7A::$GPVTG,219.6,T,219.6,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,31,76,63,005,22,75,16,042,26*50",17360007,2017-01-15 16:34:10:738
9.5493,-1.0774,0.8009,9.6755,-1.2271,1.0239,-0.1263,0.1497,-0.2231,0.0283,-0.0356,0.0664,0,17.17,22.86,27.11,44.73,7.2,-83.95,3.1,996.45,81.7,20.2,70.35,40.0169,-81.47936,709.68,834.9159334,,124.2,29.032257,219.2,Nov-13,"$GPRMC,213420,A,4001.013975,N,08128.761469,W,67.1,219.2,150117,0.0,E,D*35::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.9,0.8*3B::$GPGGA,213420,4001.013975,N,08128.761469,W,2,12,0.9,252.0,M,-32.0,M,,*72::$GPGSV,3,3,13,32,27,116,31,03,43,284,*71::$GPVTG,219.2,T,219.2,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,26,76,63,005,22,75,16,042,25*55",17370008,2017-01-15 16:34:20:739
9.6211,-1.2791,1.3168,9.6668,-1.2456,1.0824,-0.0457,-0.0335,0.2345,0.035,-0.0325,0.063,0,53.7,16.48,73.54,70.64,7.3,-83.61,3.1,996.71,81.8,20.1,70.341,40.014496,-81.48191,706.45,834.9159334,,124.2,29.032257,219.4,Nov-13,"$GPRMC,213430,A,4000.869821,N,08128.914696,W,67.1,219.4,150117,0.0,E,D*38::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213430,4000.869821,N,08128.914696,W,2,12,0.8,251.0,M,-32.0,M,,*7B::$GPGSV,3,3,13,31,58,039,23,32,26,118,31*70::$GPVTG,219.4,T,219.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,29,76,63,005,23,75,16,042,27*59",17380007,2017-01-15 16:34:30:738
10.0137,-1.7089,1.2594,9.6699,-1.2369,1.0644,0.3438,-0.4719,0.1949,0.0313,-0.0347,0.0752,0,14.92,22.78,28.55,47.29,7.25,-83.72,3.1,996.87,81.8,20.2,69.999,40.012093,-81.48447,706.45,822.0834819,,124.2,29.032257,219.4,Nov-13,"$GPRMC,213440,A,4000.725457,N,08129.067763,W,67.1,219.4,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213440,4000.725457,N,08129.067763,W,2,12,0.8,251.0,M,-32.0,M,,*71::$GPGSV,3,1,13,03,45,284,12,14,52,104,25,16,35,191,31,22,47,258,33*70::$GPVTG,219.4,T,219.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,28,76,62,007,23,75,15,042,27*58",17390007,2017-01-15 16:34:40:738
9.4188,-1.2486,0.9457,9.6714,-1.2331,1.0551,-0.2526,-0.0155,-0.1094,0.0396,-0.0298,0.0551,0,17.01,22.32,29.74,48.96,7.22,-83.77,3.1,996.97,81.6,20.2,70.824,40.00967,-81.48702,709.68,822.0834819,,124.2,29.032257,219.3,Nov-13,"$GPRMC,213450,A,4000.580378,N,08129.221595,W,67.1,219.3,150117,0.0,E,D*38::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213450,4000.580378,N,08129.221595,W,2,12,0.8,252.0,M,-32.0,M,,*7F::$GPGSV,3,3,13,31,58,039,24,32,26,118,30*76::$GPVTG,219.3,T,219.3,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,29,76,62,007,24,75,15,042,27*5E",17400007,2017-01-15 16:34:50:738
9.6804,-1.5562,1.3539,9.6297,-1.2354,1.3831,0.0507,-0.3208,-0.0292,0.0194,-0.0325,0.063,0,16.17,20.87,31.78,51.48,7.24,-81.83,3.1,997.09,81.6,20.1,70.445,40.007355,-81.48969,703.23,813.9749976,,124.2,29.032257,225.7,Nov-13,"$GPRMC,213500,A,4000.441387,N,08129.381834,W,67.1,225.7,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213500,4000.441387,N,08129.381834,W,2,12,0.8,250.0,M,-32.0,M,,*78::$GPGSV,3,3,13,31,58,039,25,32,26,118,26*70::$GPVTG,225.7,T,225.7,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,28,76,62,007,21,75,15,042,30*5C",17410008,2017-01-15 16:35:00:739
9.9551,-1.6203,1.5892,9.6117,-1.2646,1.4787,0.3434,-0.3557,0.1105,0.0084,-0.0295,0.0755,0,15,18.33,34.26,56.89,7.41,-81.25,3.1,996.97,81.8,20.1,69.023,40.005432,-81.49289,712.9,813.9749976,,124.2,29.032257,236.8,Nov-13,"$GPRMC,213510,A,4000.325859,N,08129.573275,W,67.1,236.8,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213510,4000.325859,N,08129.573275,W,2,12,0.8,253.0,M,-32.0,M,,*73::$GPGSV,3,3,13,31,58,039,34,32,26,118,25*73::$GPVTG,236.8,T,236.8,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,24,76,62,007,31,75,15,042,32*53",17420011,2017-01-15 16:35:10:742
9.1866,-0.9691,1.4168,9.6303,-1.264,1.3525,-0.4438,0.295,0.0643,0.0148,-0.0298,0.0584,0,12.81,16.39,34.04,60.63,7.42,-82.01,3.1,997.01,81.6,20.1,70.267,40.00405,-81.49653,703.23,815.7422735,,124.2,9.677419,248.4,Nov-13,"$GPRMC,213520,A,4000.243107,N,08129.791498,W,67.1,248.4,150117,0.0,E,D*3D::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213520,4000.243107,N,08129.791498,W,2,12,0.8,250.0,M,-32.0,M,,*7B::$GPGSV,3,3,13,31,58,039,29,32,26,118,30*7B::$GPVTG,248.4,T,248.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,19,76,62,007,22,75,15,042,18*57",17430008,2017-01-15 16:35:20:739
9.93,-1.5383,1.3084,9.5935,-1.2693,1.5886,0.3364,-0.269,-0.2801,0.0216,-0.046,0.0679,0,15.58,12.52,35.8,64.5,7.44,-80.6,3.1,996.73,81.6,20.1,69.944,40.003193,-81.5008,716.13,815.7422735,,124.2,12.903226,261.1,Nov-13,"$GPRMC,213531,A,4000.191565,N,08130.048159,W,67.1,261.1,150117,0.0,E,D*3C::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213531,4000.191565,N,08130.048159,W,2,12,0.8,254.0,M,-32.0,M,,*70::$GPGSV,3,3,13,31,58,039,23,32,26,118,24*74::$GPVTG,261.1,T,261.1,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,13,66,75,199,27,76,62,007,23,75,15,042,17*54",17440008,2017-01-15 16:35:30:739
10.1784,-1.7603,0.7033,9.5804,-1.632,1.3128,0.598,-0.1283,-0.6095,0.0219,-0.038,0.0743,0,58.76,17.69,82.76,67.95,9.58,-82.15,3.1,996.45,81.8,20.1,67.737,40.00305,-81.50482,712.9,822.3593215,,125.1,9.677419,272.8,Nov-13,"$GPRMC,213541,A,4000.183113,N,08130.289442,W,67.5,272.8,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.9,0.8*3B::$GPGGA,213541,4000.183113,N,08130.289442,W,2,12,0.9,253.0,M,-32.0,M,,*77::$GPGSV,3,3,13,32,26,118,29,25,13,039,*72::$GPVTG,272.8,T,272.8,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,13,66,74,196,24,76,62,007,24,75,15,042,19*50",17450008,2017-01-15 16:35:40:739
9.6211,-1.1959,0.92,9.6235,-1.6059,0.9897,-0.0024,0.41,-0.0697,0.0371,-0.0237,0.0557,0,12.6,10.52,33.19,66.77,9.42,-84.13,3.1,996.32,81.7,20.2,72.133,40.00327,-81.508575,712.9,822.3593215,,133.2,9.677419,274.7,Nov-13,"$GPRMC,213550,A,4000.195991,N,08130.514461,W,71.9,274.7,150117,0.0,E,D*37::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213550,4000.195991,N,08130.514461,W,2,12,0.8,253.0,M,-32.0,M,,*71::$GPGSV,3,3,13,31,58,039,29,32,26,118,21*7B::$GPVTG,274.7,T,274.7,M,71.9,N,133.2,K,D*1A::$GLGSV,1,1,13,66,74,196,20,76,62,007,27,75,15,042,28*55",17460008,2017-01-15 16:35:50:739
7.7201,1.2599,-0.0078,9.7028,-1.0288,0.9837,-1.9827,2.2888,-0.9915,0.06,0.078,-0.0164,0,32.03,-4.11,10.79,92.53,6.16,-84.24,3.1,996.06,81.7,20.1,72.817,40.003616,-81.51343,712.9,804.4393057,,140.4,12.903226,275.8,Nov-13,"$GPRMC,213601,A,4000.217024,N,08130.805208,W,75.8,275.8,150117,0.0,E,D*31::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213601,4000.217024,N,08130.805208,W,2,12,0.8,253.0,M,-32.0,M,,*7C::$GPGSV,3,3,13,31,58,039,28,32,26,118,22*79::$GPVTG,275.8,T,275.8,M,75.8,N,140.4,K,D*1D::$GLGSV,1,1,13,66,74,196,18,76,62,007,23,75,15,042,30*53",17470007,2017-01-15 16:36:00:738
9.5134,-1.1259,1.2617,9.6908,-1.2804,0.7865,-0.1775,0.1545,0.4753,0.0344,-0.0295,0.0602,0,9.21,9.88,22.89,62.96,7.5,-85.36,3.1,996.5,81.7,20.1,71.453,40.00386,-81.51744,690.32,804.4393057,,136.8,9.677419,274.7,Nov-13,"$GPRMC,213610,A,4000.231671,N,08131.046435,W,73.9,274.7,150117,0.0,E,D*3C::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213610,4000.231671,N,08131.046435,W,2,12,0.8,246.0,M,-32.0,M,,*7C::$GPGSV,3,3,13,31,57,040,29,32,25,118,27*7F::$GPVTG,274.7,T,274.7,M,73.9,N,136.8,K,D*17::$GLGSV,1,1,13,66,74,196,14,76,62,007,22,75,15,042,20*5F",17480008,2017-01-15 16:36:10:739
10.1005,-1.3827,0.738,9.6748,-1.3801,0.8147,0.4257,-0.0026,-0.0767,0.0319,-0.0368,0.0746,0,11.27,10.15,25.95,64.81,8.09,-85.19,3.1,997.24,81.7,20.2,71.414,40.00413,-81.52189,674.19,805.3952827,,136.8,12.903226,274.7,Nov-13,"$GPRMC,213620,A,4000.247904,N,08131.313405,W,73.9,274.7,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213620,4000.247904,N,08131.313405,W,2,12,0.8,241.0,M,-32.0,M,,*74::$GPGSV,3,3,13,32,25,118,27,25,13,039,*7F::$GPVTG,274.7,T,274.7,M,73.9,N,136.8,K,D*17::$GLGSV,1,1,13,66,74,196,12,76,62,007,23,75,15,042,14*5F",17490008,2017-01-15 16:36:20:739
9.6564,-1.731,0.9876,9.6246,-1.4791,1.1614,0.0318,-0.2519,-0.1738,0.0371,-0.0383,0.0596,0,12.16,11.76,30.36,64.86,8.65,-83.1,3.1,996.28,81.6,20.2,72.398,40.0044,-81.52631,687.1,805.3952827,,135,29.032257,273.8,Nov-13,"$GPRMC,213630,A,4000.263941,N,08131.578687,W,72.9,273.8,150117,0.0,E,D*3F::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213630,4000.263941,N,08131.578687,W,2,12,0.8,245.0,M,-32.0,M,,*75::$GPGSV,3,3,13,31,57,040,30,32,25,118,26*76::$GPVTG,273.8,T,273.8,M,72.9,N,135.0,K,D*1D::$GLGSV,1,1,13,66,74,196,21,76,62,007,26,75,15,042,26*5B",17500007,2017-01-15 16:36:30:738
9.754,-1.1845,0.6117,9.6987,-1.3697,0.4797,0.0553,0.1852,0.132,0.0506,-0.0365,0.0667,0,12.99,11.97,29,63.87,8.03,-87.17,3.1,995.11,81.6,20.2,71.04,40.004665,-81.53063,735.48,805.3952827,,129.6,29.032257,273.5,Nov-13,"$GPRMC,213640,A,4000.279862,N,08131.837724,W,70.0,273.5,150117,0.0,E,D*3B::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213640,4000.279862,N,08131.837724,W,2,12,0.8,260.0,M,-32.0,M,,*70::$GPGSV,3,1,13,03,45,282,31,14,52,105,31,16,36,191,34,22,46,257,30*78::$GPVTG,273.5,T,273.5,M,70.0,N,129.6,K,D*1D::$GLGSV,1,1,13,66,74,196,22,76,61,008,26,75,14,042,22*51",17510008,2017-01-15 16:36:40:739
9.8563,-1.4156,0.3573,9.6684,-1.6078,0.3274,0.1879,0.1922,0.0299,0.0561,-0.0371,0.0551,0,15.31,15.59,30.53,58.01,9.48,-88.07,3.1,993.68,81.6,20.2,72.272,40.004505,-81.53478,774.19,866.7537874,,127.8,12.903226,261.8,Nov-13,"$GPRMC,213650,A,4000.270289,N,08132.086966,W,69.0,261.8,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.3,0.9,0.8*3A::$GPGGA,213650,4000.270289,N,08132.086966,W,2,12,0.9,272.0,M,-32.0,M,,*7C::$GPGSV,3,2,13,23,22,305,20,25,13,039,20,26,64,167,30,29,15,071,23*7F::$GPVTG,261.8,T,261.8,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,13,66,74,196,17,76,61,008,26,75,14,042,22*57",17520008,2017-01-15 16:36:50:739
9.004,-1.6909,1.3755,9.6094,-1.5298,1.2208,-0.6054,-0.1611,0.1547,0.0319,-0.0612,0.0508,0,13.98,18.16,29.8,53.74,8.97,-82.76,3.1,992.31,81.6,20.3,70.855,40.003788,-81.538826,803.23,866.7537874,,127.8,9.677419,255.9,Nov-13,"$GPRMC,213700,A,4000.227291,N,08132.329430,W,69.0,255.9,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.8,0.8*3A::$GPGGA,213700,4000.227291,N,08132.329430,W,2,12,0.8,281.0,M,-32.0,M,,*76::$GPGSV,3,3,13,31,57,040,26,32,25,118,33*75::$GPVTG,255.9,T,255.9,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,13,66,74,196,20,76,61,008,27,75,14,042,14*57",17530008,2017-01-15 16:37:00:739
9.1692,-0.9439,1.3581,9.6481,-1.379,1.0872,-0.479,0.435,0.2709,0.035,-0.0338,0.0587,0,12.31,16.19,32.56,59.88,8.11,-83.58,3.1,991.4,81.6,20.2,71.145,40.002945,-81.54327,841.94,939.7276445,,128.7,12.903226,256.5,Nov-13,"$GPRMC,213711,A,4000.176673,N,08132.596069,W,69.5,256.5,150117,0.0,E,D*3D::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.3,0.9,0.8*3A::$GPGGA,213711,4000.176673,N,08132.596069,W,2,12,0.9,293.0,M,-32.0,M,,*71::$GPGSV,3,3,13,31,57,040,26,32,25,118,30*76::$GPVTG,256.5,T,256.5,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,13,66,74,196,17,76,61,008,29,75,14,042,18*51",17540007,2017-01-15 16:37:10:738
9.6067,-1.084,0.8727,9.6787,-1.1144,1.1188,-0.0719,0.0304,-0.2461,0.0396,-0.0435,0.0639,0,14.87,14.5,32.36,61.26,6.53,-83.39,3.1,991.39,81.7,20.1,70.978,40.002247,-81.54731,858.06,939.7276445,,127.8,12.903226,256.5,Nov-13,"$GPRMC,213720,A,4000.138901,N,08132.814269,W,69.0,256.3,150117,0.0,E,D*39::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.2,0.9,0.8*3B::$GPGGA,213720,4000.138901,N,08132.814269,W,2,12,0.9,297.0,M,-32.0,M,,*72::$GPGSV,3,1,13,03,45,282,24,14,52,105,19,16,36,191,27,22,46,257,26*73::$GPVTG,256.3,T,256.3,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,13,66,74,196,24,76,61,008,25,75,14,042,23*55",17550008,2017-01-15 16:37:20:739
